2025-07-01 10:34:33.901 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 10:47:32.045 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from kha-white/manga-ocr-base
2025-07-01 10:47:49.131 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 10:47:49.937 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from kha-white/manga-ocr-base
2025-07-01 10:52:47.183 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 10:52:47.231 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from kha-white/manga-ocr-base
2025-07-01 10:54:02.476 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 10:54:02.525 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from kha-white/manga-ocr-base
2025-07-01 11:16:33.649 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:16:34.772 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:16:35.491 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:16:52.785 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:16:53.788 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:16:54.608 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:22:48.258 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:22:49.072 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:22:49.954 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:23:04.335 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:23:05.159 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:23:06.004 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:24:42.865 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:24:43.844 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:24:44.670 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:27:10.558 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:27:11.661 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:27:12.627 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:27:32.533 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:27:33.646 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:27:34.542 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:29:29.474 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:29:30.409 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:29:30.938 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:29:49.005 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:29:50.174 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:29:51.051 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:32:07.879 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:32:08.820 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:32:09.678 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:33:31.903 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:33:32.794 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:33:33.329 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:33:49.373 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:33:50.442 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:33:51.300 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:34:03.766 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:34:04.667 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:34:05.474 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:36:34.358 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:36:35.265 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:36:36.178 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:37:16.874 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:37:17.763 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:37:18.290 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:37:34.741 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:37:35.918 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:37:36.762 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:39:57.965 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:39:58.752 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:39:59.269 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:40:16.122 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:40:17.122 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:40:18.020 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:41:43.029 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:41:43.793 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:41:44.649 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:42:29.545 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:42:30.471 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:42:31.385 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:54:02.870 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:54:03.674 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:54:04.514 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 11:54:21.938 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 11:54:22.779 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 11:54:23.640 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:01:13.329 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:01:15.089 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:01:22.668 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:01:23.549 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:01:24.440 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:05:55.663 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:05:56.904 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:05:57.869 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:06:51.031 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:06:52.165 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:06:53.162 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:07:42.752 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:07:51.415 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:07:52.362 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:07:53.363 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:09:51.150 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:09:53.361 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:09:54.278 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:12:24.048 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:12:25.749 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:12:26.821 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:14:34.946 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:14:44.096 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:14:45.140 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:14:46.017 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:17:34.705 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:17:35.494 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:17:36.372 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 14:18:35.456 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 14:18:36.379 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 14:18:37.245 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 15:00:46.270 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 15:00:47.477 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 15:00:48.469 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 15:01:50.026 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 15:01:51.043 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 15:01:57.970 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 15:01:58.795 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 15:01:59.654 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 15:14:46.315 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 15:14:47.107 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 15:14:47.932 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 15:22:59.586 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 15:23:01.035 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 15:23:02.036 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 15:23:13.218 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 15:23:14.082 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 15:23:15.078 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 15:25:16.015 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 15:25:17.007 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 15:25:17.980 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 16:15:12.455 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 16:15:14.037 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 16:15:22.786 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 16:15:23.710 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 16:15:24.654 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 17:26:32.407 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 17:26:33.880 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 17:26:34.461 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
2025-07-01 17:26:50.765 | INFO     | manga_ocr.ocr:__init__:16 - Loading OCR model from C:\Users\Administrator\Desktop\flask\Saber-Translator\Saber-Translator-main\src\interfaces\..\..\manga_ocr_model
2025-07-01 17:26:51.923 | INFO     | manga_ocr.ocr:__init__:28 - Using CPU
2025-07-01 17:26:52.861 | INFO     | manga_ocr.ocr:__init__:35 - OCR ready
